label	text_a
2	[SEP]000000008002fffffe2c0000020405b4010303010101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]bf1edc018012ffff6907000002040546010303010101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]059b2b2250108000fe20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]059b2b2250188000001b000016030101f5010001f1030300f10b5e06aae260de6081d7925f31fba860bfbed80d6b526b8000de86a17ff32033718950caebed97[SEP]bf1eddfb50107f03d98c0000160303003502000031030355194c8941a3bfdcde33c58ac29276fc790d29e231bf94f4af27e98d52a73a6600009d000009ff0100
1	[SEP]7b22686f73745f696e74223a20323938393837353237332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323938393837353237332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323938393837353237332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323938393837353237332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20323938393837353237332c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022
1	[SEP]0000000080022000e6b60000020405b4010303020101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0d138a7f8012a794b36d000002040546010104020103030700000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6f410faf50104099e6aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]6f410faf50184099e8af00001603010200010001fc0303cd59af11a41e6a86672fd9ee48a0dce8c572d3b5b86eb26c83c4523e6937622b20a9ee3ce4aaa33601[SEP]0d138c84501001589809000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]000100542112a44276fceff42e89bc680e836c46000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7e00ff80290008[SEP]000100542112a44276fceff42e89bc680e836c46000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7e00ff80290008[SEP]000100542112a44276fceff42e89bc680e836c46000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7e00ff80290008[SEP]000100542112a44276fceff42e89bc680e836c46000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7e00ff80290008[SEP]000100542112a44276fceff42e89bc680e836c46000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7e00ff80290008
1	[SEP]b7430a835018408e3f4700001703030023000000000000000a97f41b6859fc7dfeca7dbaa28789b5cc063542ed006e6f37b117c2000000000000000000000000[SEP]319f158b501001587402000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]319f158b501801584a7900001703030030000000000000000b5355f17f95893374756617cdf67b805a3821302894e42842449b71f3824cb050b913e7a672ce14[SEP]b7430ab85010408134a4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]b7430ab850184081fd960000170303002a000000000000000bf17ae1aa2cdbaef96b2d024a24ebc3307deddaab1698aafc193240148b66582f774f0000000000
1	[SEP]000000008002200070ec0000020405b4010303020101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]31119b1f8012a794d670000002040546010104020103030700000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]df9533aa501040997dd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]df9533aa50184099264400001603010200010001fc030345129cc69ea5b898987badf45d480910f03fc371bef570843dfb81b16b938d5720acdd66536acced0c[SEP]31119d2450100158bb0c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]d662d629801809b7138200000101080a037ef8f39eedfa961703030040d0f44389a3e39c4ae6eb578d90a7206b558185f29c022590ce63ac4496eeec5e3a019b[SEP]6f6397678018056329dc00000101080a9eeee09e037ef8f31703030040e744bc4f5be8342d891f905f582c18e159e0ad47e064d3bee4c4eabcf2c2617e8b7083[SEP]d662d66e801009b7133d00000101080a037ef8f99eeee09e00000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]d662d66e801809b7138200000101080a037efde59eeee09e1703030040c818b3a308233f175ab346a841bda5681f074d67946b9e26124240595715ab85c155be[SEP]d662d66e801809b7137200000101080a037efde89eeee09e150303003006396f261e5c1a7e8f0e093b72dfe74c8e5ccf64038f94f9aece5efcdba9555c623992
2	[SEP]00000000a002721071dc0000020405b40402080a037cd9a500000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]4ab904d5a0123890b6a20000020405460402080a311c288e037cd9a5010303090000000000000000000000000000000000000000000000000000000000000000[SEP]67a63328801000e571d400000101080a037cd9b9311c288e00000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]67a63328801800e5720000000101080a037cda18311c288e000300182112a4424d03aed6e4d5903b393555ee0019000411000000000d000400000e1080280004[SEP]4ab905018010001d1b0b00000101080a311c2a5a037cda1800000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]000100542112a442c91dd8d5b46b158f6985753b000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a442c91dd8d5b46b158f6985753b000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a442c91dd8d5b46b158f6985753b000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a442c91dd8d5b46b158f6985753b000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008[SEP]000100542112a442c91dd8d5b46b158f6985753b000600196246786370315a67304d456e6f4c704a3a6565666431383863000000002400046e7f00ff80290008
3	[SEP]16be01000001000000000000037777770866616365626f6f6b03636f6d0000010001000000000000000000000000000000000000000000000000000000000000[SEP]16be81800001000200020002037777770866616365626f6f6b03636f6d0000010001c00c00050001000008d0000c04737461720463313072c010c02e00010001[SEP]0d6301000001000000000000037777770866616365626f6f6b03636f6d00001c0001000000000000000000000000000000000000000000000000000000000000[SEP]0d6381800001000200020002037777770866616365626f6f6b03636f6d00001c0001c00c00050001000008d0000c04737461720463313072c010c02e001c0001
4	[SEP]33edf025501800793acf000017030300425390d6314cbe11375e824dd09083fb8f8dda94aefe08653a1e158f2e3dd9bc25cf317ab823524d77d2230db5f9b13c[SEP]7e5cb83650183fe8882e000017030301d5000000000000000afee664ac4c9a1f1bd34a9b284806955d71236ea52d669d17b273084fadd16c8864b327a24dc6e9[SEP]33edf1ff50180082a105000017030300285390d6314cbe1138c900ba0d5060ebaf778ed4d8a5a6ea25e4bd217c2f35c9a757069134a49063f000000000000000[SEP]33edf1ff50180082d80f000017030301bc5390d6314cbe1139ab177c44cef442e42daccfc646e5062cb2d79f65eb661ca38e800c0366698e161557908312cf35[SEP]7e5cba2450103f6d8654000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]00000000000000000001000202220223006036cf01ab00ae0008000200000001000e000100011b8e7b0c782bcb9f6e930003000c0f3417eb0000000000000000[SEP]000000000000000000010002022202230060366b01ab00ae0008000200640001000e000100011b8e7b0c782bcb9f6e930003000c0f3417eb0000000000000000[SEP]00000000000000000001000202220223006035a301ab00ae00080002012c0001000e000100011b8e7b0c782bcb9f6e930003000c0f3417eb0000000000000000[SEP]000000000000000000010002022202230060341301ab00ae0008000202bc0001000e000100011b8e7b0c782bcb9f6e930003000c0f3417eb0000000000000000[SEP]00000000000000000001000202220223006030f301ab00ae0008000205dc0001000e000100011b8e7b0c782bcb9f6e930003000c0f3417eb0000000000000000
3	[SEP]c294d0fe5018fd20160700001703010020ed5cbe1c9a6873d0b6fd880f80139bebf6c3d9dbebfc4b95aabd423620312a511703010020bca1a883510bf0f9ec3b[SEP]9ac1ad145010400041eb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]c294d0fe5018fd20e7ec000017030100209995a82179c08187b6cc7f87176c0a740169de49cd6cb90d01115374f0b27b621703010020bb36bb89e35914d6106c[SEP]9ac1ad5e5010400041a1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]c294d0fe5018fd20ce2600001703010020bc65ef2558e59e20fd2e2132e90cd9046a62d147fa513d5d898de89cfcf663831703010020739c367af71e18352c35
1	[SEP]d7940110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]d7940110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000[SEP]d7940110000100000000000020464846414542454543414341434143414341434143414341434143414341414100002000010000000000000000000000000000
3	[SEP]000000008002200054e10000020405b4010303020101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]22d9c55480123908843f000002040546010104020103030500000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]77f83ffc50104099bd10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]77f83ffc50184099d49200001603010200010001fc03039b843caf2ac181bbb60931c1bfedc968f20c03aa0f5067c47faa6a5544ba4af9200d7e6c9160ec7ff8[SEP]22d9c759501001eaf9ba000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2	[SEP]00000000a002721071dc0000020405b40402080a037cd9a400000000010303070000000000000000000000000000000000000000000000000000000000000000[SEP]440d5b31a0123890ed910000020405460402080a311c288c037cd9a4010303090000000000000000000000000000000000000000000000000000000000000000[SEP]e3b504db801000e571d400000101080a037cd9b8311c288c00000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]e3b504db801800e5720000000101080a037cd9d7311c288c000300182112a442461b1a0359b5f671c458ab2f0019000411000000000d000400000e1080280004[SEP]440d5b5d8010001d533d00000101080a311c2955037cd9d700000000000000000000000000000000000000000000000000000000000000000000000000000000
0	[SEP]2df342b65018fbb1e29c00002a050106000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]9f2eb64650104000c961000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2df342b65018fbb1e29500002a050107000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]9f2eb64c50104000c95b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]2df342b65018fbb1e28e00002a050108000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]7b22686f73745f696e74223a20333638353439343732342c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333638353439343732342c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333638353439343732342c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333638353439343732342c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022[SEP]7b22686f73745f696e74223a20333638353439343732342c202276657273696f6e223a205b312c20385d2c2022646973706c61796e616d65223a2022222c2022
2	[SEP]10c00000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]10c00000000100000000000004777061640000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]caad00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]caad00000001000000000000047770616400001c0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4	[SEP]000100002112a442427a5a6f7045524e6b6158660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0101000c2112a442427a5a6f7045524e6b615866002000080001e8e8a2d854150000000000000000000000000000000000000000000000000000000000000000[SEP]000100002112a44268526b46466a6630757769350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]0101000c2112a44268526b46466a663075776935002000080001e8e8a2d854150000000000000000000000000000000000000000000000000000000000000000[SEP]000100002112a4425a346c6a6867546a665765420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1	[SEP]0000000000000001ff6e937b3a0005020000010083007fff00000000ff0200000000000000000001ff6e937b0000000000000000000000000000000000000000[SEP]0000000000000001ff6e937b3a0005020000010083007fff00000000ff0200000000000000000001ff6e937b0000000000000000000000000000000000000000[SEP]0000000000000001ff6e937b3a0005020000010083007fff00000000ff0200000000000000000001ff6e937b0000000000000000000000000000000000000000[SEP]0000000000000001ff6e937b3a0005020000010083007fff00000000ff0200000000000000000001ff6e937b0000000000000000000000000000000000000000[SEP]0000000000000001ff6e937b3a0005020000010083007fff00000000ff0200000000000000000001ff6e937b0000000000000000000000000000000000000000
3	[SEP]5e2d010000010000000000000a66627374617469632d6108616b616d61696864036e657400000100010000000000000000000000000000000000000000000000[SEP]5e2d818000010004000800080a66627374617469632d6108616b616d61696864036e65740000010001c00c000500010000010b00240a66627374617469632d61[SEP]70e1010000010000000000000a66627374617469632d6108616b616d61696864036e657400001c00010000000000000000000000000000000000000000000000[SEP]70e1818000010004000800080a66627374617469632d6108616b616d61696864036e657400001c0001c00c000500010000010b00240a66627374617469632d61
2	[SEP]000000008002200038b50000020405b4010303080101040200000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]92bf44ee6012ffffdd630000020405b4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]1c30cc025010faf038a9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[SEP]1c30cc025018faf03aae00001603010200010001fc030337e0aafa504d8a498e9ff3b195b08b263aaa64eee29223f03b85afd171f621392047cbb917d6ec1b5c[SEP]92bf46f35010fffff31b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
